_id,team_played,innings_type,innings_Played,total_runs,total_fours,total_sixes,highest_runs,fiftys,hundreds,zeros,total_balls,outs,not_outs,total_strike_rate,average,player_name,player_full_name
Swapnil Asnodkar,"Diamond Oval, Kimberley",1st_innings,1,26,3,1,26,0,0,0,25,1,0,104.0,26.0,SA Asnodkar,Swapnil Asnodkar
Swapnil Asnodkar,"Diamond Oval, Kimberley",2nd_innings,1,44,6,1,44,0,0,0,39,1,0,112.82051282051282,44.0,SA Asnodkar,Swapnil Asnodkar
Swapnil Asnodkar,"Dr DY Patil Sports Academy, Mumbai",1st_innings,1,39,3,1,39,0,0,0,36,1,0,108.33333333333333,39.0,SA Asnodkar,Swapnil Asnodkar
Swapnil Asnodkar,"Dr DY Patil Sports Academy, Mumbai",2nd_innings,1,28,4,0,28,0,0,0,20,1,0,140.0,28.0,SA Asnodkar,Swapnil Asnodkar
Swapnil Asnodkar,"Eden Gardens, Kolkata",2nd_innings,1,5,1,0,5,0,0,0,3,1,0,166.66666666666669,5.0,SA Asnodkar,Swapnil Asnodkar
Swapnil Asnodkar,"Kingsmead, Durban",1st_innings,1,4,1,0,4,0,0,0,6,1,0,66.66666666666666,4.0,SA Asnodkar,Swapnil Asnodkar
Swapnil Asnodkar,"MA Chidambaram Stadium, Chepauk, Chennai",1st_innings,1,41,5,2,41,0,0,0,27,1,0,151.85185185185185,41.0,SA Asnodkar,Swapnil Asnodkar
Swapnil Asnodkar,"Newlands, Cape Town",2nd_innings,2,3,0,0,3,0,0,0,6,2,0,50.0,1.5,SA Asnodkar,Swapnil Asnodkar
Swapnil Asnodkar,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2nd_innings,1,9,1,0,9,0,0,0,9,1,0,100.0,9.0,SA Asnodkar,Swapnil Asnodkar
Swapnil Asnodkar,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",1st_innings,1,5,1,0,5,0,0,0,4,1,0,125.0,5.0,SA Asnodkar,Swapnil Asnodkar
Swapnil Asnodkar,"Sawai Mansingh Stadium, Jaipur",1st_innings,2,110,17,2,60,2,0,0,78,2,0,141.02564102564102,55.0,SA Asnodkar,Swapnil Asnodkar
Swapnil Asnodkar,"Sawai Mansingh Stadium, Jaipur",2nd_innings,2,49,7,0,32,0,0,0,48,2,0,102.08333333333333,24.5,SA Asnodkar,Swapnil Asnodkar
Swapnil Asnodkar,"St George's Park, Port Elizabeth",2nd_innings,1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,SA Asnodkar,Swapnil Asnodkar
Swapnil Asnodkar,"SuperSport Park, Centurion",2nd_innings,2,21,1,2,11,0,0,0,16,2,0,131.25,10.5,SA Asnodkar,Swapnil Asnodkar
Swapnil Asnodkar,"Wankhede Stadium, Mumbai",1st_innings,1,39,6,1,39,0,0,0,21,1,0,185.71428571428572,39.0,SA Asnodkar,Swapnil Asnodkar
Ish Sodhi,"Arun Jaitley Stadium, Delhi",1st_innings,1,6,0,0,6,0,0,0,11,1,0,54.54545454545454,6.0,IS Sodhi,Ish Sodhi
Ish Sodhi,"Eden Gardens, Kolkata",1st_innings,1,1,0,0,1,0,0,0,6,1,0,16.666666666666664,1.0,IS Sodhi,Ish Sodhi
Rajesh Bishnoi,"Kingsmead, Durban",1st_innings,1,18,1,2,18,0,0,0,14,1,0,128.57142857142858,18.0,R Bishnoi,Rajesh Bishnoi
Rajesh Bishnoi,"Newlands, Cape Town",2nd_innings,1,1,0,0,1,0,0,0,2,1,0,50.0,1.0,R Bishnoi,Rajesh Bishnoi
Rajesh Bishnoi,"St George's Park, Port Elizabeth",2nd_innings,1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,R Bishnoi,Rajesh Bishnoi
Sam Billings,"Arun Jaitley Stadium, Delhi",2nd_innings,1,1,0,0,1,0,0,0,5,1,0,20.0,1.0,SW Billings,Sam Billings
Sam Billings,"Arun Jaitley Stadium, Delhi",1st_innings,4,154,15,4,55,2,0,0,106,4,0,145.2830188679245,38.5,SW Billings,Sam Billings
Sam Billings,"Brabourne Stadium, Mumbai",2nd_innings,1,15,1,1,15,0,0,0,9,1,0,166.66666666666669,15.0,SW Billings,Sam Billings
Sam Billings,"Dr DY Patil Sports Academy, Navi Mumbai",1st_innings,1,14,0,1,14,0,0,0,15,1,0,93.33333333333333,14.0,SW Billings,Sam Billings
Sam Billings,"Dr DY Patil Sports Academy, Navi Mumbai",2nd_innings,2,40,3,3,36,0,0,0,28,2,0,142.85714285714286,20.0,SW Billings,Sam Billings
Sam Billings,"M Chinnaswamy Stadium, Bengaluru",2nd_innings,2,34,3,1,25,0,0,0,26,2,0,130.76923076923077,17.0,SW Billings,Sam Billings
Sam Billings,"MA Chidambaram Stadium, Chepauk, Chennai",2nd_innings,1,56,2,5,56,1,0,0,23,1,0,243.47826086956525,56.0,SW Billings,Sam Billings
Sam Billings,"Maharashtra Cricket Association Stadium, Pune",2nd_innings,2,17,0,2,17,0,0,0,13,2,0,130.76923076923077,8.5,SW Billings,Sam Billings
Sam Billings,"Maharashtra Cricket Association Stadium, Pune",1st_innings,4,64,7,1,34,0,0,0,58,4,0,110.34482758620689,16.0,SW Billings,Sam Billings
Sam Billings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2nd_innings,2,15,1,0,9,0,0,0,17,2,0,88.23529411764706,7.5,SW Billings,Sam Billings
Sam Billings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1st_innings,1,0,0,0,0,0,0,0,2,1,0,0.0,0.0,SW Billings,Sam Billings
Sam Billings,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1st_innings,1,0,0,0,0,0,0,0,4,1,0,0.0,0.0,SW Billings,Sam Billings
Sam Billings,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2nd_innings,1,13,3,0,13,0,0,0,9,1,0,144.44444444444443,13.0,SW Billings,Sam Billings
Sam Billings,"Sawai Mansingh Stadium, Jaipur",1st_innings,1,27,3,0,27,0,0,0,22,1,0,122.72727272727273,27.0,SW Billings,Sam Billings
Sam Billings,"Shaheed Veer Narayan Singh International Stadium, Raipur",1st_innings,1,4,0,0,4,0,0,0,6,1,0,66.66666666666666,4.0,SW Billings,Sam Billings
Sam Billings,"Wankhede Stadium, Mumbai",2nd_innings,2,49,2,2,25,0,0,0,45,1,1,108.88888888888889,49.0,SW Billings,Sam Billings
PM Sarvesh Kumar,"Arun Jaitley Stadium, Delhi",2nd_innings,1,1,0,0,1,0,0,0,2,0,1,50.0,1.0,PM Sarvesh Kumar,PM Sarvesh Kumar
Nic Maddinson,Dubai International Cricket Stadium,2nd_innings,1,12,2,0,12,0,0,0,8,1,0,150.0,12.0,NJ Maddinson,Nic Maddinson
Nic Maddinson,"MA Chidambaram Stadium, Chepauk, Chennai",2nd_innings,1,4,1,0,4,0,0,0,7,1,0,57.14285714285714,4.0,NJ Maddinson,Nic Maddinson
Nic Maddinson,Sharjah Cricket Stadium,2nd_innings,1,4,1,0,4,0,0,0,6,1,0,66.66666666666666,4.0,NJ Maddinson,Nic Maddinson
Tymal Mills,"Brabourne Stadium, Mumbai",2nd_innings,1,0,0,0,0,0,0,0,1,0,1,0.0,0.0,TS Mills,Tymal Mills
Tymal Mills,"Eden Gardens, Kolkata",2nd_innings,1,2,0,0,2,0,0,0,5,1,0,40.0,2.0,TS Mills,Tymal Mills
Tymal Mills,"M Chinnaswamy Stadium, Bengaluru",1st_innings,1,0,0,0,0,0,0,0,3,1,0,0.0,0.0,TS Mills,Tymal Mills
Tymal Mills,"Maharashtra Cricket Association Stadium, Pune",2nd_innings,1,0,0,0,0,0,0,0,2,1,0,0.0,0.0,TS Mills,Tymal Mills
Tymal Mills,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2nd_innings,1,6,0,1,6,0,0,0,3,1,0,200.0,6.0,TS Mills,Tymal Mills
Parthiv Patel,"Arun Jaitley Stadium, Delhi",2nd_innings,7,136,22,2,39,0,0,0,107,6,1,127.10280373831775,22.666666666666668,PA Patel,Parthiv Patel
Parthiv Patel,"Arun Jaitley Stadium, Delhi",1st_innings,3,71,8,1,45,0,0,0,52,3,0,136.53846153846155,23.666666666666668,PA Patel,Parthiv Patel
Parthiv Patel,"Barabati Stadium, Cuttack",1st_innings,2,23,2,0,23,0,0,0,20,2,0,114.99999999999999,11.5,PA Patel,Parthiv Patel
Parthiv Patel,"Brabourne Stadium, Mumbai",1st_innings,1,8,1,0,8,0,0,0,12,1,0,66.66666666666666,8.0,PA Patel,Parthiv Patel
Parthiv Patel,"Dr DY Patil Sports Academy, Mumbai",1st_innings,2,59,9,0,38,0,0,0,52,2,0,113.46153846153845,29.5,PA Patel,Parthiv Patel
Parthiv Patel,"Dr Y S Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2nd_innings,2,20,3,0,20,0,0,0,21,2,0,95.23809523809523,10.0,PA Patel,Parthiv Patel
Parthiv Patel,"Dr Y S Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",1st_innings,1,1,0,0,1,0,0,0,5,1,0,20.0,1.0,PA Patel,Parthiv Patel
Parthiv Patel,Dubai International Cricket Stadium,2nd_innings,1,57,7,0,57,1,0,0,45,0,1,126.66666666666666,57.0,PA Patel,Parthiv Patel
Parthiv Patel,Dubai International Cricket Stadium,1st_innings,1,2,0,0,2,0,0,0,7,1,0,28.57142857142857,2.0,PA Patel,Parthiv Patel
Parthiv Patel,"Eden Gardens, Kolkata",1st_innings,3,20,3,0,11,0,0,0,25,3,0,80.0,6.666666666666667,PA Patel,Parthiv Patel
Parthiv Patel,"Eden Gardens, Kolkata",2nd_innings,3,69,8,1,27,0,0,0,79,2,1,87.34177215189874,34.5,PA Patel,Parthiv Patel
Parthiv Patel,"Holkar Cricket Stadium, Indore",2nd_innings,3,98,13,3,40,0,0,0,54,1,2,181.4814814814815,98.0,PA Patel,Parthiv Patel
Parthiv Patel,"Holkar Cricket Stadium, Indore",1st_innings,1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,PA Patel,Parthiv Patel
Parthiv Patel,"JSCA International Stadium Complex, Ranchi",2nd_innings,1,10,2,0,10,0,0,0,14,1,0,71.42857142857143,10.0,PA Patel,Parthiv Patel
Parthiv Patel,"Kingsmead, Durban",2nd_innings,1,16,2,0,16,0,0,0,15,1,0,106.66666666666667,16.0,PA Patel,Parthiv Patel
Parthiv Patel,"Kingsmead, Durban",1st_innings,2,32,4,1,32,0,0,0,25,2,0,128.0,16.0,PA Patel,Parthiv Patel
Parthiv Patel,"M Chinnaswamy Stadium, Bengaluru",2nd_innings,8,66,10,1,31,0,0,0,66,8,0,100.0,8.25,PA Patel,Parthiv Patel
Parthiv Patel,"M Chinnaswamy Stadium, Bengaluru",1st_innings,12,242,27,7,53,1,0,0,195,11,1,124.1025641025641,22.0,PA Patel,Parthiv Patel
Parthiv Patel,"MA Chidambaram Stadium, Chepauk, Chennai",1st_innings,4,68,9,0,29,0,0,0,72,4,0,94.44444444444444,17.0,PA Patel,Parthiv Patel
Parthiv Patel,"MA Chidambaram Stadium, Chepauk, Chennai",2nd_innings,7,208,22,4,57,2,0,0,198,7,0,105.05050505050507,29.714285714285715,PA Patel,Parthiv Patel
Parthiv Patel,"Maharashtra Cricket Association Stadium, Pune",1st_innings,4,108,14,3,53,1,0,0,82,4,0,131.70731707317074,27.0,PA Patel,Parthiv Patel
Parthiv Patel,"Maharashtra Cricket Association Stadium, Pune",2nd_innings,1,21,4,0,21,0,0,0,15,1,0,140.0,21.0,PA Patel,Parthiv Patel
Parthiv Patel,"Nehru Stadium, Kochi",1st_innings,2,22,4,0,21,0,0,0,20,1,1,110.00000000000001,22.0,PA Patel,Parthiv Patel
Parthiv Patel,"Nehru Stadium, Kochi",2nd_innings,3,35,4,1,34,0,0,0,32,3,0,109.375,11.666666666666666,PA Patel,Parthiv Patel
Parthiv Patel,"Newlands, Cape Town",2nd_innings,1,0,0,0,0,0,0,0,2,1,0,0.0,0.0,PA Patel,Parthiv Patel
Parthiv Patel,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2nd_innings,1,19,4,0,19,0,0,0,9,1,0,211.11111111111111,19.0,PA Patel,Parthiv Patel
Parthiv Patel,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1st_innings,5,234,25,7,81,3,0,0,167,5,0,140.1197604790419,46.8,PA Patel,Parthiv Patel
Parthiv Patel,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2nd_innings,10,236,34,2,51,1,0,0,192,8,2,122.91666666666667,29.5,PA Patel,Parthiv Patel
Parthiv Patel,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1st_innings,8,78,8,1,23,0,0,0,84,7,1,92.85714285714286,11.142857142857142,PA Patel,Parthiv Patel
Parthiv Patel,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",1st_innings,1,16,2,0,16,0,0,0,11,1,0,145.45454545454547,16.0,PA Patel,Parthiv Patel
Parthiv Patel,"Saurashtra Cricket Association Stadium, Rajkot",2nd_innings,1,70,9,1,70,1,0,0,44,1,0,159.0909090909091,70.0,PA Patel,Parthiv Patel
Parthiv Patel,"Sawai Mansingh Stadium, Jaipur",1st_innings,3,99,11,1,67,1,0,0,76,3,0,130.26315789473685,33.0,PA Patel,Parthiv Patel
Parthiv Patel,"Sawai Mansingh Stadium, Jaipur",2nd_innings,1,33,3,2,33,0,0,0,21,1,0,157.14285714285714,33.0,PA Patel,Parthiv Patel
Parthiv Patel,Sharjah Cricket Stadium,2nd_innings,2,58,8,1,37,0,0,0,47,2,0,123.40425531914893,29.0,PA Patel,Parthiv Patel
Parthiv Patel,"Sheikh Zayed Stadium, Abu Dhabi",1st_innings,1,1,0,0,1,0,0,0,1,1,0,100.0,1.0,PA Patel,Parthiv Patel
Parthiv Patel,"St George's Park, Port Elizabeth",1st_innings,1,30,2,1,30,0,0,0,26,1,0,115.38461538461537,30.0,PA Patel,Parthiv Patel
Parthiv Patel,"St George's Park, Port Elizabeth",2nd_innings,1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,PA Patel,Parthiv Patel
Parthiv Patel,"SuperSport Park, Centurion",1st_innings,2,28,4,0,25,0,0,0,30,2,0,93.33333333333333,14.0,PA Patel,Parthiv Patel
Parthiv Patel,"The Wanderers Stadium, Johannesburg",1st_innings,1,36,7,0,36,0,0,0,27,1,0,133.33333333333331,36.0,PA Patel,Parthiv Patel
Parthiv Patel,"Wankhede Stadium, Mumbai",1st_innings,10,211,28,5,35,0,0,0,163,10,0,129.4478527607362,21.1,PA Patel,Parthiv Patel
Parthiv Patel,"Wankhede Stadium, Mumbai",2nd_innings,13,307,42,4,52,2,0,0,243,12,1,126.33744855967078,25.583333333333332,PA Patel,Parthiv Patel
Asad Pathan,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2nd_innings,1,7,0,1,7,0,0,0,4,1,0,175.0,7.0,AUK Pathan,Asad Pathan
Asad Pathan,"M Chinnaswamy Stadium, Bengaluru",1st_innings,3,2,0,0,2,0,0,0,6,2,1,33.33333333333333,1.0,AUK Pathan,Asad Pathan
Asad Pathan,"M Chinnaswamy Stadium, Bengaluru",2nd_innings,1,4,0,0,4,0,0,0,4,1,0,100.0,4.0,AUK Pathan,Asad Pathan
Asad Pathan,"MA Chidambaram Stadium, Chepauk, Chennai",2nd_innings,1,14,2,1,14,0,0,0,5,1,0,280.0,14.0,AUK Pathan,Asad Pathan
Asad Pathan,"Nehru Stadium, Kochi",2nd_innings,1,12,3,0,12,0,0,0,4,0,1,300.0,12.0,AUK Pathan,Asad Pathan
Abhishek Jhunjhunwala,"Arun Jaitley Stadium, Delhi",1st_innings,1,4,1,0,4,0,0,0,5,1,0,80.0,4.0,AA Jhunjhunwala,Abhishek Jhunjhunwala
Abhishek Jhunjhunwala,"Arun Jaitley Stadium, Delhi",2nd_innings,1,2,0,0,2,0,0,0,5,1,0,40.0,2.0,AA Jhunjhunwala,Abhishek Jhunjhunwala
Abhishek Jhunjhunwala,"Brabourne Stadium, Mumbai",2nd_innings,1,14,1,1,14,0,0,0,11,1,0,127.27272727272727,14.0,AA Jhunjhunwala,Abhishek Jhunjhunwala
Abhishek Jhunjhunwala,"Dr DY Patil Sports Academy, Mumbai",2nd_innings,1,10,2,0,10,0,0,0,15,1,0,66.66666666666666,10.0,AA Jhunjhunwala,Abhishek Jhunjhunwala
Abhishek Jhunjhunwala,"M Chinnaswamy Stadium, Bengaluru",1st_innings,1,5,1,0,5,0,0,0,7,1,0,71.42857142857143,5.0,AA Jhunjhunwala,Abhishek Jhunjhunwala
Abhishek Jhunjhunwala,"MA Chidambaram Stadium, Chepauk, Chennai",2nd_innings,2,8,0,1,7,0,0,0,5,1,1,160.0,8.0,AA Jhunjhunwala,Abhishek Jhunjhunwala
Abhishek Jhunjhunwala,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2nd_innings,1,0,0,0,0,0,0,0,3,1,0,0.0,0.0,AA Jhunjhunwala,Abhishek Jhunjhunwala
Abhishek Jhunjhunwala,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1st_innings,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,AA Jhunjhunwala,Abhishek Jhunjhunwala
Abhishek Jhunjhunwala,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2nd_innings,1,19,0,1,19,0,0,0,20,1,0,95.0,19.0,AA Jhunjhunwala,Abhishek Jhunjhunwala
Abhishek Jhunjhunwala,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",1st_innings,3,109,12,1,53,1,0,0,87,2,1,125.28735632183907,54.5,AA Jhunjhunwala,Abhishek Jhunjhunwala
Abhishek Jhunjhunwala,"Sawai Mansingh Stadium, Jaipur",2nd_innings,1,22,0,1,22,0,0,0,22,1,0,100.0,22.0,AA Jhunjhunwala,Abhishek Jhunjhunwala
Abhishek Jhunjhunwala,"Sawai Mansingh Stadium, Jaipur",1st_innings,1,13,1,0,13,0,0,0,22,1,0,59.09090909090909,13.0,AA Jhunjhunwala,Abhishek Jhunjhunwala
Abhishek Jhunjhunwala,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1st_innings,1,11,1,0,11,0,0,0,8,1,0,137.5,11.0,AA Jhunjhunwala,Abhishek Jhunjhunwala
Ramandeep Singh,"Dr DY Patil Sports Academy, Navi Mumbai",2nd_innings,1,12,0,0,12,0,0,0,16,1,0,75.0,12.0,Ramandeep Singh,Ramandeep Singh
Ramandeep Singh,"Maharashtra Cricket Association Stadium, Pune",1st_innings,1,6,0,0,6,0,0,0,12,1,0,50.0,6.0,Ramandeep Singh,Ramandeep Singh
Ramandeep Singh,"Wankhede Stadium, Mumbai",2nd_innings,2,27,3,1,14,0,0,0,12,0,2,225.0,27.0,Ramandeep Singh,Ramandeep Singh
Avesh Khan,"Brabourne Stadium, Mumbai",2nd_innings,1,1,0,0,1,0,0,0,2,0,1,50.0,1.0,Avesh Khan,Avesh Khan
Avesh Khan,"M Chinnaswamy Stadium, Bengaluru",2nd_innings,1,0,0,0,0,0,0,0,1,0,1,0.0,0.0,Avesh Khan,Avesh Khan
Avesh Khan,"Maharashtra Cricket Association Stadium, Pune",1st_innings,1,2,0,0,2,0,0,0,5,0,1,40.0,2.0,Avesh Khan,Avesh Khan
Avesh Khan,"Maharashtra Cricket Association Stadium, Pune",2nd_innings,1,12,0,2,12,0,0,0,4,1,0,300.0,12.0,Avesh Khan,Avesh Khan
Avesh Khan,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2nd_innings,1,4,1,0,4,0,0,0,3,0,1,133.33333333333331,4.0,Avesh Khan,Avesh Khan
Avesh Khan,Sharjah Cricket Stadium,1st_innings,1,5,1,0,5,0,0,0,3,1,0,166.66666666666669,5.0,Avesh Khan,Avesh Khan
Avesh Khan,"Wankhede Stadium, Mumbai",2nd_innings,1,7,0,1,7,0,0,0,2,0,1,350.0,7.0,Avesh Khan,Avesh Khan
Sunil Narine,"Arun Jaitley Stadium, Delhi",1st_innings,1,4,1,0,4,0,0,0,6,1,0,66.66666666666666,4.0,SP Narine,Sunil Narine
Sunil Narine,"Arun Jaitley Stadium, Delhi",2nd_innings,4,32,1,3,26,0,0,0,16,2,2,200.0,16.0,SP Narine,Sunil Narine
Sunil Narine,"Brabourne Stadium, Mumbai",2nd_innings,2,4,1,0,4,0,0,0,2,2,0,200.0,2.0,SP Narine,Sunil Narine
Sunil Narine,"Brabourne Stadium, Mumbai",1st_innings,1,6,0,1,6,0,0,0,2,1,0,300.0,6.0,SP Narine,Sunil Narine
Sunil Narine,"Dr DY Patil Sports Academy, Navi Mumbai",1st_innings,2,12,1,1,12,0,0,0,9,2,0,133.33333333333331,6.0,SP Narine,Sunil Narine
Sunil Narine,"Dr DY Patil Sports Academy, Navi Mumbai",2nd_innings,2,26,1,3,21,0,0,0,12,1,1,216.66666666666666,26.0,SP Narine,Sunil Narine
Sunil Narine,Dubai International Cricket Stadium,2nd_innings,1,2,0,0,2,0,0,0,2,1,0,100.0,2.0,SP Narine,Sunil Narine
Sunil Narine,Dubai International Cricket Stadium,1st_innings,4,25,2,2,15,0,0,0,26,3,1,96.15384615384616,8.333333333333334,SP Narine,Sunil Narine
Sunil Narine,"Eden Gardens, Kolkata",1st_innings,15,153,21,8,42,0,0,0,105,14,1,145.7142857142857,10.928571428571429,SP Narine,Sunil Narine
Sunil Narine,"Eden Gardens, Kolkata",2nd_innings,13,193,24,13,50,1,0,0,110,12,1,175.45454545454547,16.083333333333332,SP Narine,Sunil Narine
Sunil Narine,"Green Park, Kanpur",1st_innings,1,2,0,0,2,0,0,0,7,0,1,28.57142857142857,2.0,SP Narine,Sunil Narine
Sunil Narine,"Holkar Cricket Stadium, Indore",1st_innings,1,75,9,4,75,1,0,0,36,1,0,208.33333333333334,75.0,SP Narine,Sunil Narine
Sunil Narine,"JSCA International Stadium Complex, Ranchi",2nd_innings,1,1,0,0,1,0,0,0,1,0,1,100.0,1.0,SP Narine,Sunil Narine
Sunil Narine,"M Chinnaswamy Stadium, Bengaluru",2nd_innings,4,93,11,5,54,1,0,0,48,3,1,193.75,31.0,SP Narine,Sunil Narine
Sunil Narine,"M Chinnaswamy Stadium, Bengaluru",1st_innings,2,11,0,1,10,0,0,0,11,1,1,100.0,11.0,SP Narine,Sunil Narine
Sunil Narine,"MA Chidambaram Stadium, Chepauk, Chennai",1st_innings,2,18,0,2,12,0,0,0,9,2,0,200.0,9.0,SP Narine,Sunil Narine
Sunil Narine,"Maharashtra Cricket Association Stadium, Pune",2nd_innings,3,38,6,1,22,0,0,0,23,2,1,165.2173913043478,19.0,SP Narine,Sunil Narine
Sunil Narine,"Maharashtra Cricket Association Stadium, Pune",1st_innings,1,1,0,0,1,0,0,0,2,0,1,50.0,1.0,SP Narine,Sunil Narine
Sunil Narine,"Narendra Modi Stadium, Motera, Ahmedabad",2nd_innings,2,0,0,0,0,0,0,0,5,2,0,0.0,0.0,SP Narine,Sunil Narine
Sunil Narine,"Narendra Modi Stadium, Motera, Ahmedabad",1st_innings,1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,SP Narine,Sunil Narine
Sunil Narine,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2nd_innings,3,26,4,1,18,0,0,0,14,1,2,185.71428571428572,26.0,SP Narine,Sunil Narine
Sunil Narine,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1st_innings,3,27,3,2,25,0,0,0,12,3,0,225.0,9.0,SP Narine,Sunil Narine
Sunil Narine,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2nd_innings,2,30,4,2,29,0,0,0,14,2,0,214.28571428571428,15.0,SP Narine,Sunil Narine
Sunil Narine,"Sawai Mansingh Stadium, Jaipur",2nd_innings,4,84,11,4,47,0,0,0,53,3,1,158.49056603773585,28.0,SP Narine,Sunil Narine
Sunil Narine,Sharjah Cricket Stadium,2nd_innings,4,50,1,5,26,0,0,0,31,4,0,161.29032258064515,12.5,SP Narine,Sunil Narine
Sunil Narine,Sharjah Cricket Stadium,1st_innings,1,6,1,0,6,0,0,0,4,1,0,150.0,6.0,SP Narine,Sunil Narine
Sunil Narine,"Sheikh Zayed Stadium, Abu Dhabi",1st_innings,3,81,7,5,64,1,0,0,42,2,1,192.85714285714286,40.5,SP Narine,Sunil Narine
Sunil Narine,"Sheikh Zayed Stadium, Abu Dhabi",2nd_innings,4,16,0,1,9,0,0,0,21,3,1,76.19047619047619,5.333333333333333,SP Narine,Sunil Narine
Sunil Narine,"Wankhede Stadium, Mumbai",1st_innings,6,18,3,0,9,0,0,0,18,3,3,100.0,6.0,SP Narine,Sunil Narine
Sunil Narine,"Wankhede Stadium, Mumbai",2nd_innings,3,12,2,0,5,0,0,0,13,3,0,92.3076923076923,4.0,SP Narine,Sunil Narine
Anuj Rawat,"Arun Jaitley Stadium, Delhi",1st_innings,1,8,0,1,8,0,0,0,3,0,1,266.66666666666663,8.0,Anuj Rawat,Anuj Rawat
Anuj Rawat,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1st_innings,1,9,0,0,9,0,0,0,11,1,0,81.81818181818183,9.0,Anuj Rawat,Anuj Rawat
Anuj Rawat,"Brabourne Stadium, Mumbai",1st_innings,1,0,0,0,0,0,0,0,2,1,0,0.0,0.0,Anuj Rawat,Anuj Rawat
Anuj Rawat,"Dr DY Patil Sports Academy, Navi Mumbai",1st_innings,2,25,3,1,21,0,0,0,25,2,0,100.0,12.5,Anuj Rawat,Anuj Rawat
Anuj Rawat,"Dr DY Patil Sports Academy, Navi Mumbai",2nd_innings,2,12,1,0,12,0,0,0,18,2,0,66.66666666666666,6.0,Anuj Rawat,Anuj Rawat
Anuj Rawat,"Eden Gardens, Kolkata",2nd_innings,1,1,0,0,1,0,0,0,5,1,0,20.0,1.0,Anuj Rawat,Anuj Rawat
Anuj Rawat,"M Chinnaswamy Stadium, Bengaluru",1st_innings,2,38,2,1,23,0,0,0,37,0,2,102.7027027027027,38.0,Anuj Rawat,Anuj Rawat
Anuj Rawat,"Maharashtra Cricket Association Stadium, Pune",2nd_innings,1,66,2,6,66,1,0,0,47,1,0,140.4255319148936,66.0,Anuj Rawat,Anuj Rawat
Anuj Rawat,"Sawai Mansingh Stadium, Jaipur",1st_innings,1,29,3,2,29,0,0,0,11,0,1,263.6363636363636,29.0,Anuj Rawat,Anuj Rawat
Anuj Rawat,Sharjah Cricket Stadium,2nd_innings,1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,Anuj Rawat,Anuj Rawat
Anuj Rawat,"Wankhede Stadium, Mumbai",1st_innings,2,6,1,0,6,0,0,0,5,2,0,120.0,3.0,Anuj Rawat,Anuj Rawat
Anuj Rawat,"Wankhede Stadium, Mumbai",2nd_innings,1,26,4,0,26,0,0,0,25,1,0,104.0,26.0,Anuj Rawat,Anuj Rawat
Makhaya Ntini,"MA Chidambaram Stadium, Chepauk, Chennai",2nd_innings,1,0,0,0,0,0,0,0,6,0,1,0.0,0.0,M Ntini,Makhaya Ntini
Makhaya Ntini,"Sawai Mansingh Stadium, Jaipur",1st_innings,1,11,2,0,11,0,0,0,12,1,0,91.66666666666666,11.0,M Ntini,Makhaya Ntini
Mohammed Shami,"Arun Jaitley Stadium, Delhi",1st_innings,5,5,0,0,2,0,0,0,11,1,4,45.45454545454545,5.0,Mohammed Shami,Mohammed Shami
Mohammed Shami,"Arun Jaitley Stadium, Delhi",2nd_innings,2,28,3,2,21,0,0,0,13,2,0,215.3846153846154,14.0,Mohammed Shami,Mohammed Shami
